tournament_key,tournament_name,category,start_date,end_date,player_id,player_name,nationality,player_type_code,player_type_desc,match_type_code,match_type_desc,event_classification_code,event_classification_desc,matches_played,wins,losses,round_robin_position,round_robin_group_size,round_robin_group_complete,round_robin_matches_played,round_robin_wins,round_robin_losses,elimination_matches_seen,highest_round_order,highest_round_name,last_match_id,last_match_status,status,live_points,collected_at
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800768619,Tang Shangqin,CHN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687260,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800661025,Thomas PIOT,FRA,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687242,To be played,still_alive_or_champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800751261,TIANCHENG LI,CHN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687258,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800737067,Tianning Yang,CHN,G,Girls,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687327,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800814180,Tiantian Sun,CHN,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687293,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800754775,TING-HO YANG,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687241,To be played,still_alive_or_champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800731050,Tong Liu,CHN,B,Boys,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687277,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800844857,Wan Yang Yu,CHN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687262,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800773887,Wanbing Wang,CHN,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687294,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800773887,Wanbing Wang,CHN,G,Girls,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687335,Played and completed,champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800756243,Weixu Wang,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687315,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800802946,Xiande He,CHN,B,Boys,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687278,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800732376,Xiaotong Wang,CHN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687295,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800753066,xiaozheng chen,CHN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687256,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800802913,Xinran Yan,CHN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687297,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800732423,Xiran Lan,CHN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687296,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800867277,Xuanhan Wang,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687317,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800759479,XuanYi Wei,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687318,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800773177,Yan Lang Chen,CHN,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687232,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800773177,Yan Lang Chen,CHN,B,Boys,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687278,Played and completed,champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800752166,Yan Zhou,CHN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687265,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800625292,Yanhong Li,CHN,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687243,To be played,still_alive_or_champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800835876,Yanke Wang,CHN,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687291,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800767912,Yanshuo Pan,CHN,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687233,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800767912,Yanshuo Pan,CHN,B,Boys,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687275,Played and completed,champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800753810,Ye Xin TANG,CHN,G,Girls,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687334,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800707613,Yen-Chun Wang,TPE,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687235,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800738190,Yi-En Hua,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687282,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800794057,Yichen Liu,CHN,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687267,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800780924,Yida LIU,CHN,B,Boys,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687276,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800776272,YiHan Li,CHN,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687286,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800781803,Yihan Liu,CHN,G,Girls,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687329,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800777750,YILIN DOU,CHN,G,Girls,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687333,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800796937,Ying Xue,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687323,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800828315,Yiran Wei,CHN,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687273,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800749167,Yiyuan Su,CHN,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687239,To be played,still_alive_or_champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800834830,Youwen Shi,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687320,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800820294,Yu ting WU,CHN,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687238,To be played,still_alive_or_champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800756011,YU-WEI CHEN,TPE,G,Girls,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687335,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800796049,Yuanzheng Ma,CHN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687251,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800708129,Yui Komada,JPN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687302,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800785876,Yuqi Li,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687311,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800627137,Yuta Amano,JPN,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687240,To be played,still_alive_or_champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800753989,Yuxuan Li,CHN,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687243,To be played,still_alive_or_champion,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800765814,Zheng Ye,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687313,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800739148,Zhiming Fang,CHN,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687271,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800854425,Zhiyu Zhou,CHN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687298,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800854425,Zhiyu Zhou,CHN,G,Girls,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687336,Played and completed,champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800795881,Ziduan Zhao,CHN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687300,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800761214,Zihan Yang,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687316,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800758241,Zihang Guo,CHN,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687270,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800775742,Zihao Han,CHN,G,Girls,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687337,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800823831,Zijun Miao,CHN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687295,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800823831,Zijun Miao,CHN,G,Girls,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687337,Played and completed,champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800854500,Zilin Chu,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687319,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800775320,Ziqi Shen,CHN,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687268,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800736699,Ziyan Zhang,CHN,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687288,Played and completed,eliminated,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800778567,Ziyu Zhou,CHN,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687298,To be played,still_alive_or_champion,,2026-09-08T23:55:21.192Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800815245,Zuen Chen,USA,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687266,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J200-CHN-2026-001,J200 Nanjing,J200,2026-09-08,2026-09-12,800800629,Zuoyou Gu,CHN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687254,Played and completed,eliminated,,2026-09-08T23:55:21.191Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800775315,Abdulbaasit Salami,NGR,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183691158,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800775315,Abdulbaasit Salami,NGR,B,Boys,S,Singles,Q,Qualifying Draw,1,1,0,,,false,0,0,0,2,2,Quarter-finals,1183691196,To be played,still_alive_or_champion,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800877648,Albechir Diarra,MLI,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183689517,Played and completed,eliminated,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800851388,Amead Shalom Escauce Kayode Danhouan,BEN,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183691152,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800879030,Angel Bukari Bagerbaseh Bagerbaseh,GHA,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,2,0,2,0,1,Round-robin,1183691208,Not played,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800710686,ANWITA HARKARE,IND,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,1,1,0,0,1,Round-robin,1183691225,To be played,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800821906,Belle-Lianne Baidoe-Ansah,GHA,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183691246,Played and completed,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800877605,Benoit De souza,TOG,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183689514,Played and completed,eliminated,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800778114,Bisola Theresa Ogunkolade,NGR,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183691244,Played and completed,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800856783,Bruno Ike Lo Iacono,ITA,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183691170,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800838468,Chimezurum Ogualu,NGR,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,1,1,0,0,1,Round-robin,1183691213,To be played,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800750218,Chukwudubem Amasiani,NGR,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183691174,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800860037,Danansoua Ludovic Tindame,TOG,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183689516,Played and completed,eliminated,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800790783,David Beckles,USA,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183691147,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800667728,Denzell Darkey,GBR,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183691152,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800763253,Donatus Nyaaba,GHA,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183691187,To be played,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800763253,Donatus Nyaaba,GHA,B,Boys,S,Singles,Q,Qualifying Draw,1,1,0,,,false,0,0,0,2,2,Quarter-finals,1183691195,To be played,still_alive_or_champion,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800873858,Elodie Rofecca Akpadja,TOG,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,2,0,2,0,1,Round-robin,1183691214,Played and completed,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800843375,Essowe Prince Daniel Kidiya,TOG,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183689513,Played and completed,eliminated,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800845345,Eugene Adams,GHA,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183689512,Played and completed,eliminated,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800879602,Georgette Mary Naa Shormeh Nortey,GHA,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,1,0,1,0,1,Round-robin,1183691237,To be played,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800819553,Gloria Samuel,NGR,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,1,1,0,0,1,Round-robin,1183691221,To be played,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800790095,Goodnews Eyinjuoluwa Aina,NGR,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,1,1,0,0,1,Round-robin,1183691215,To be played,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800836533,Gwendolyn Duvor Klu,GHA,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,1,1,0,0,1,Round-robin,1183691226,Played and completed,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800632009,Hlumani Kekana,RSA,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183691176,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800696232,Ivan Volkov,SUI,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183691164,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800594399,Javier Montes Jimenez,ESP,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183691154,To be played,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800834526,Jay Chinnaswamy,AUS,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183691157,To be played,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800823746,Jeff Frimpong,GHA,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183691149,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800860146,Joseph Tetteh-Fio Tetteh,GHA,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183689519,Played and completed,eliminated,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800746328,JOY ORIAKU,GHA,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183691242,To be played,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800746053,Kevin Cayetano Batoure,ESP,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183691170,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800721347,Kingsley Amenuveve Alormenu,GHA,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183691192,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800842653,Kokoegan Jennifer Muriel Aziadapou,TOG,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,2,2,0,0,1,Round-robin,1183691232,Played and completed,round_robin,,2026-09-08T23:55:21.208Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800843470,Kossi Gilbert Djogbessi,TOG,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183691188,Played and completed,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800863446,Kossi Tsevie Aziato,TOG,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183691190,To be played,round_robin,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800863446,Kossi Tsevie Aziato,TOG,B,Boys,S,Singles,Q,Qualifying Draw,1,1,0,,,false,0,0,0,2,2,Quarter-finals,1183691198,To be played,still_alive_or_champion,,2026-09-08T23:55:21.207Z
J-J30-GHA-2026-006,J30 Accra,J30,2026-09-07,2026-09-12,800780512,Lisel Ampah,GHA,G,Girls,S,Singles,M,Main Draw,0,0,0,,3,false,2,0,2,0,1,Round-robin,1183691220,Played and completed,round_robin,,2026-09-08T23:55:21.208Z
