tournament_key,tournament_name,category,start_date,end_date,player_id,player_name,nationality,player_type_code,player_type_desc,event_type,event_classification,matches_played,wins,losses,highest_round_order,highest_round_name,total_rounds_in_draw,calculated_round_label,status,live_points_raw,live_points_weighted,collected_at
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800621779,Jayin De Saram,SRI,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800761944,Kiara Jayamanne,SRI,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800696403,KISHORE SRIRAM,IND,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800737648,Kubherane Mayooran,SRI,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800761318,Kumuditha Dalpatadu,SRI,B,Boys,singles,qualifying,1,0,1,2,2nd Round,3,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800775457,Kushagra Arora,IND,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800643361,Lithum Jayabandu,SRI,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800706139,Madhav Dadhich,IND,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800713434,Manan Rai,IND,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800642843,Methika Nuran Wickramasinghe Wickramasinghe Mudiyanselage,SRI,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800760492,Methuli Mehansa Naotunne,SRI,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800643648,Muhammad Nooh Nazih,MDV,B,Boys,singles,qualifying,1,0,1,2,2nd Round,3,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800808444,Muhammed Fadhil Thariq,SRI,B,Boys,singles,qualifying,1,0,1,1,1st Round,3,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800767210,Nalyaazhini Krishnaprabhu,IND,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800645309,Naqeeb Hussain,SRI,B,Boys,singles,qualifying,1,0,1,1,1st Round,3,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800862476,Natalie Tin Yan Hui,HKG,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800862476,Natalie Tin Yan Hui,HKG,G,Girls,singles,qualifying,0,0,0,1,Quarter-finals,1,Q1,not_started_or_unknown,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800773442,Navya Banagala,SRI,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800700922,Nevan Kannangara,SRI,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800855797,Niduk Liyanage,AUS,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800855797,Niduk Liyanage,AUS,B,Boys,singles,qualifying,2,2,0,3,Quarter-finals,3,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800847714,Nileish Mithun Brahman,SRI,B,Boys,singles,qualifying,1,0,1,1,1st Round,3,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800773636,Parth Chitroda,AUS,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800699769,Pattiyage Dinuga Damsath Peiris,SRI,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800699769,Pattiyage Dinuga Damsath Peiris,SRI,B,Boys,singles,qualifying,2,1,1,3,Quarter-finals,3,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800730760,Puneeth Manohar,IND,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800812215,Raghav Sarode,IND,B,Boys,singles,qualifying,3,2,1,3,Quarter-finals,3,Q3,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800783172,Revaan Amarasinghe,SRI,B,Boys,singles,qualifying,2,1,1,2,2nd Round,3,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800804302,Risindi Yehansa Hewawasam,SRI,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800730759,Rohan Srivant Hariharan,IND,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800730759,Rohan Srivant Hariharan,IND,B,Boys,singles,qualifying,2,2,0,3,Quarter-finals,3,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800816847,Run Ze Shi,CHN,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800761649,Sajhi Jain,IND,G,Girls,singles,main_draw,0,0,0,1,1st Round,5,R32,not_started_or_unknown,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800800389,Samaira Fernando,SRI,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800703850,Sandithi Usgoda Arachchi,SRI,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800839506,Sarithra Entoori,IND,G,Girls,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800661000,SHERRY SHARMA,IND,G,Girls,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800668480,Shlok Chauhan,IND,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800709308,Shota Miyamoto,JPN,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800688309,Tachatam Srisen,THA,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800688309,Tachatam Srisen,THA,B,Boys,singles,qualifying,1,0,1,2,2nd Round,3,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800844710,Tanish Dasari,IND,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800844710,Tanish Dasari,IND,B,Boys,singles,qualifying,3,2,1,3,Quarter-finals,3,Q3,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800835305,Tanusshri Maneni Sathesh,IND,G,Girls,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800795892,Tanya Karthik,IND,G,Girls,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800802506,Viren Suryavanshi,IND,B,Boys,singles,main_draw,1,0,1,1,1st Round,5,R32,eliminated,2,2,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800802506,Viren Suryavanshi,IND,B,Boys,singles,qualifying,2,2,0,3,Quarter-finals,3,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800709953,VIVAAN MIRDHA,IND,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800765042,Yanik Dodanwela,SRI,B,Boys,singles,qualifying,0,0,0,1,1st Round,3,Q1,not_started_or_unknown,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800709440,YASHITHA ERETI,IND,G,Girls,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800709440,YASHITHA ERETI,IND,G,Girls,singles,qualifying,0,0,0,1,Quarter-finals,1,Q1,not_started_or_unknown,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800805819,Yashpreet Singh,IND,B,Boys,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800805819,Yashpreet Singh,IND,B,Boys,singles,qualifying,3,3,0,3,Quarter-finals,3,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800702697,Yuhansa Peiris,SRI,G,Girls,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800709332,ZOHA QURESHI,IND,G,Girls,singles,main_draw,1,1,0,2,2nd Round,5,R16,still_alive_or_champion,5,5,2026-06-03T03:36:09.868Z
J-J30-SRI-2026-005,J30 Colombo,J30,2026-06-01,2026-06-07,800709332,ZOHA QURESHI,IND,G,Girls,singles,qualifying,0,0,0,1,Quarter-finals,1,Q1,not_started_or_unknown,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800739191,Ayul Kim,KOR,G,Girls,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800677794,Boram Lee,KOR,G,Girls,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800692066,Chang Hyun Lee,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800685290,DA EUN LEE,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800778233,dan a kim,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800719513,dan gun Kim,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800816947,Dayoung Sung,KOR,G,Girls,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800685143,Dohun Song,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800726261,donghwan lim,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800723450,donghyun Kim,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800666082,DOYOON KIM,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800674700,Gwanmu Kim,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800752564,HAJUNE LEE,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800748270,HANBYEOL LEE,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800599885,Hyeon Bin Park,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800789833,Hyeon Seo Cho,KOR,G,Girls,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800741640,Jang Jun Lee,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800716202,Jay Shon,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800709106,Jennifer Chang,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800725024,JEONG MIN KIM,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800722482,ji yeong Jung,KOR,G,Girls,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800742585,JIHAN KIM,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800665848,Jihyeon Moon,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800714346,Jiyeon Baik,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800761390,Jiyu Park,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800623549,Jun Woo Ye,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800667582,Junho Choi,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800723470,JUNHO LEE,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800675653,Junsuk Bang,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800646385,Junwon Choi,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800764847,Min seo KIM,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800720517,Min-ah Kim,KOR,G,Girls,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800765306,minchan kwon,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800745591,MINGEON CHOI,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800802904,Minjoo Kim,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800736292,Minju Kim,KOR,G,Girls,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800667640,nahyeon kim,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800665981,namin Jung,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800746654,NOA KIM,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800752449,Rahee Kim,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800739993,Sang Hyun Lee,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800741611,Sanggyo Jeong,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800742910,Seo-Youn Kim,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800679269,SEOJEONG YANG,KOR,G,Girls,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800747821,Seolhoo Moon,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800651380,SEONG JUN JOO,KOR,B,Boys,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800764241,Seongju Kim,KOR,G,Girls,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800762926,SEOYUN KIM,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800801245,Seungwoo Han,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800684195,Seungwoo Nam,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800678740,So Yuna,KOR,G,Girls,singles,qualifying,0,0,0,1,1st Round,2,Q1,not_started_or_unknown,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800680562,somin kim,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800759872,soohwan Jeong,KOR,B,Boys,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800740804,Su Min Baek,KOR,G,Girls,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800761473,Sua Ham,KOR,G,Girls,singles,qualifying,1,0,1,2,2nd Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800680165,Sugwang Bae,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800742596,tae hee kim,KOR,G,Girls,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800753996,TAE HEE KIM,KOR,G,Girls,singles,qualifying,2,2,0,2,2nd Round,2,Q,still_alive_or_champion,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800740600,Taejin Jung,KOR,G,Girls,singles,qualifying,1,0,1,1,1st Round,2,Q1,eliminated,0,0,2026-06-03T03:36:09.868Z
J-J30-KOR-2026-010,J30 Gimcheon,J30,2026-06-02,2026-06-07,800652597,Yeonmu Jung,KOR,B,Boys,singles,qualifying,2,1,1,2,2nd Round,2,Q2,eliminated,0,0,2026-06-03T03:36:09.868Z
