player_id,player_name,gender,country,country_name,birth_year,event_type,countable_status,tournament_name,category,draw_type,host_nation,host_nation_code,surface,surface_code,start_date,drop_date_calculated,drop_cutoff_date,drop_reason,round,points,tournament_link,is_countable_at_collection,is_live,status,source_url,collected_at,raw_json,source_type
800692700,Harold Ronaldo Andre Cotom Hidalgo,M,GUA,Guatemala,2009,singles,non_countable,J100 Guatemala,J100,M,Guatemala,GUA,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,10,https://www.itftennis.com/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800692700,2026-06-02T19:05:44.075Z,"{""tournamentName"":""J100 Guatemala"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Guatemala"",""hostNationCode"":""GUA"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""R16"",""points"":10,""tournamentLink"":""/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/""}",base
800692700,Harold Ronaldo Andre Cotom Hidalgo,M,GUA,Guatemala,2009,doubles,countable,J100 Guatemala,J100,M,Guatemala,GUA,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,15,https://www.itftennis.com/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800692700,2026-06-02T19:05:44.075Z,"{""tournamentName"":""J100 Guatemala"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Guatemala"",""hostNationCode"":""GUA"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""QF"",""points"":15,""tournamentLink"":""/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/""}",base
800714095,Angel Maffezzoli,M,ARG,Argentina,2008,singles,non_countable,J60 Santa Cruz,J60,M,Bolivia,BOL,Clay,C,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,10,https://www.itftennis.com/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800714095,2026-06-02T19:06:37.195Z,"{""tournamentName"":""J60 Santa Cruz"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Bolivia"",""hostNationCode"":""BOL"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""QF"",""points"":10,""tournamentLink"":""/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/""}",base
800714095,Angel Maffezzoli,M,ARG,Argentina,2008,doubles,non_countable,J60 Santa Cruz,J60,M,Bolivia,BOL,Clay,C,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,0,https://www.itftennis.com/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800714095,2026-06-02T19:06:37.195Z,"{""tournamentName"":""J60 Santa Cruz"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Bolivia"",""hostNationCode"":""BOL"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R16"",""points"":0,""tournamentLink"":""/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/""}",base
800682340,Pratik Navin,M,AUS,Australia,2009,singles,countable,J60 Darwin,J60,M,Australia,AUS,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,RU,36,https://www.itftennis.com/en/tournament/j60-darwin/aus/2025/j-j60-aus-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800682340,2026-06-02T19:06:56.835Z,"{""tournamentName"":""J60 Darwin"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Australia"",""hostNationCode"":""AUS"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""RU"",""points"":36,""tournamentLink"":""/en/tournament/j60-darwin/aus/2025/j-j60-aus-2025-001/""}",base
800682340,Pratik Navin,M,AUS,Australia,2009,doubles,non_countable,J60 Darwin,J60,M,Australia,AUS,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,7,https://www.itftennis.com/en/tournament/j60-darwin/aus/2025/j-j60-aus-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800682340,2026-06-02T19:06:56.835Z,"{""tournamentName"":""J60 Darwin"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Australia"",""hostNationCode"":""AUS"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""QF"",""points"":7,""tournamentLink"":""/en/tournament/j60-darwin/aus/2025/j-j60-aus-2025-001/""}",base
800708119,Sean Grosman,M,USA,USA,2008,singles,countable,J60 Tabasco,J60,M,Mexico,MEX,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,WR,60,https://www.itftennis.com/en/tournament/j60-tabasco/mex/2025/j-j60-mex-2025-006/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800708119,2026-06-02T19:07:05.560Z,"{""tournamentName"":""J60 Tabasco"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Mexico"",""hostNationCode"":""MEX"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""WR"",""points"":60,""tournamentLink"":""/en/tournament/j60-tabasco/mex/2025/j-j60-mex-2025-006/""}",base
800708119,Sean Grosman,M,USA,USA,2008,doubles,countable,J60 Tabasco,J60,M,Mexico,MEX,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,WR,45,https://www.itftennis.com/en/tournament/j60-tabasco/mex/2025/j-j60-mex-2025-006/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800708119,2026-06-02T19:07:05.560Z,"{""tournamentName"":""J60 Tabasco"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Mexico"",""hostNationCode"":""MEX"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""WR"",""points"":45,""tournamentLink"":""/en/tournament/j60-tabasco/mex/2025/j-j60-mex-2025-006/""}",base
800700226,Faustino Boffelli,M,ARG,Argentina,2008,singles,countable,J60 Santa Cruz,J60,M,Bolivia,BOL,Clay,C,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,RU,36,https://www.itftennis.com/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800700226,2026-06-02T19:07:13.015Z,"{""tournamentName"":""J60 Santa Cruz"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Bolivia"",""hostNationCode"":""BOL"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""RU"",""points"":36,""tournamentLink"":""/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/""}",base
800700226,Faustino Boffelli,M,ARG,Argentina,2008,doubles,countable,J60 Santa Cruz,J60,M,Bolivia,BOL,Clay,C,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,7,https://www.itftennis.com/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800700226,2026-06-02T19:07:13.015Z,"{""tournamentName"":""J60 Santa Cruz"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Bolivia"",""hostNationCode"":""BOL"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""QF"",""points"":7,""tournamentLink"":""/en/tournament/j60-santa-cruz/bol/2025/j-j60-bol-2025-003/""}",base
800714127,Enoch Lin,M,CAN,Canada,2008,singles,non_countable,J60 Edmonton,J60,M,Canada,CAN,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,5,https://www.itftennis.com/en/tournament/j60-edmonton/can/2025/j-j60-can-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800714127,2026-06-02T19:07:21.270Z,"{""tournamentName"":""J60 Edmonton"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Canada"",""hostNationCode"":""CAN"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""R16"",""points"":5,""tournamentLink"":""/en/tournament/j60-edmonton/can/2025/j-j60-can-2025-001/""}",base
