week_start,week_end,search_start,search_end,tournament_id,tournament_key,tournament_name,promotional_name,category,host_nation,host_nation_code,location,venue,start_date,end_date,dates_raw,surface,surface_code,indoor_outdoor,tournament_link,live_link,source_url,collected_at,raw_json
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J60-TJK-2026-001,J60 Dushanbe,PRESIDENT CUP 2026,J60,Tajikistan,TJK,Dushanbe,Dushanbe,2026-09-07,2026-09-11,07 Sep to 11 Sep 2026,Hard,H,Outdoor,https://www.itftennis.com/en/tournament/j60-dushanbe/tjk/2026/j-j60-tjk-2026-001/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J60 Dushanbe"",""dates"":""07 Sep to 11 Sep 2026"",""location"":""Dushanbe"",""category"":""J60"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J60 Dushanbe"",""promotionalName"":""PRESIDENT CUP 2026"",""hostNation"":""Tajikistan"",""hostNationCode"":""TJK"",""venue"":""Dushanbe"",""startDate"":""2026-09-07T00:00:00"",""endDate"":""2026-09-11T00:00:00"",""tournamentKey"":""J-J60-TJK-2026-001"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j60-dushanbe/tjk/2026/j-j60-tjk-2026-001/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J60-USA-2026-008,J60 Eau Claire,J60 Eau Claire,J60,USA,USA,Eau Claire,Eau Claire,2026-09-07,2026-09-12,07 Sep to 12 Sep 2026,Hard,H,Indoor,https://www.itftennis.com/en/tournament/j60-eau-claire/usa/2026/j-j60-usa-2026-008/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J60 Eau Claire"",""dates"":""07 Sep to 12 Sep 2026"",""location"":""Eau Claire "",""category"":""J60"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Indoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J60 Eau Claire"",""promotionalName"":""J60 Eau Claire"",""hostNation"":""USA"",""hostNationCode"":""USA"",""venue"":""Eau Claire "",""startDate"":""2026-09-07T00:00:00"",""endDate"":""2026-09-12T00:00:00"",""tournamentKey"":""J-J60-USA-2026-008"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j60-eau-claire/usa/2026/j-j60-usa-2026-008/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J60-GER-2026-008,J60 Ingelheim,J60 Ingelheim,J60,Germany,GER,55218 Ingelheim,55218 Ingelheim,2026-09-07,2026-09-13,07 Sep to 13 Sep 2026,Clay,C,Outdoor,https://www.itftennis.com/en/tournament/j60-ingelheim/ger/2026/j-j60-ger-2026-008/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J60 Ingelheim"",""dates"":""07 Sep to 13 Sep 2026"",""location"":""55218  Ingelheim"",""category"":""J60"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J60 Ingelheim"",""promotionalName"":""J60 Ingelheim"",""hostNation"":""Germany"",""hostNationCode"":""GER"",""venue"":""55218  Ingelheim"",""startDate"":""2026-09-07T00:00:00"",""endDate"":""2026-09-13T00:00:00"",""tournamentKey"":""J-J60-GER-2026-008"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j60-ingelheim/ger/2026/j-j60-ger-2026-008/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J60-ECU-2026-003,J60 Quito,Torneo ITF,J60,Ecuador,ECU,Quito,Quito,2026-09-07,2026-09-12,07 Sep to 12 Sep 2026,Clay,C,Outdoor,https://www.itftennis.com/en/tournament/j60-quito/ecu/2026/j-j60-ecu-2026-003/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J60 Quito"",""dates"":""07 Sep to 12 Sep 2026"",""location"":""Quito"",""category"":""J60"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J60 Quito"",""promotionalName"":""Torneo ITF"",""hostNation"":""Ecuador"",""hostNationCode"":""ECU"",""venue"":""Quito"",""startDate"":""2026-09-07T00:00:00"",""endDate"":""2026-09-12T00:00:00"",""tournamentKey"":""J-J60-ECU-2026-003"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j60-quito/ecu/2026/j-j60-ecu-2026-003/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J60-BUL-2026-003,J60 Varna,J60 Varna Cup,J60,Bulgaria,BUL,Varna,Varna,2026-09-07,2026-09-13,07 Sep to 13 Sep 2026,Clay,C,Outdoor,https://www.itftennis.com/en/tournament/j60-varna/bul/2026/j-j60-bul-2026-003/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J60 Varna"",""dates"":""07 Sep to 13 Sep 2026"",""location"":""Varna"",""category"":""J60"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J60 Varna"",""promotionalName"":""J60 Varna Cup"",""hostNation"":""Bulgaria"",""hostNationCode"":""BUL"",""venue"":""Varna"",""startDate"":""2026-09-07T00:00:00"",""endDate"":""2026-09-13T00:00:00"",""tournamentKey"":""J-J60-BUL-2026-003"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j60-varna/bul/2026/j-j60-bul-2026-003/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J200-CHN-2026-001,J200 Nanjing,J200 Nanjing,J200,"China, P.R.",CHN,Nanjing,Nanjing,2026-09-08,2026-09-12,08 Sep to 12 Sep 2026,Hard,H,Outdoor,https://www.itftennis.com/en/tournament/j200-nanjing/chn/2026/j-j200-chn-2026-001/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J200 Nanjing"",""dates"":""08 Sep to 12 Sep 2026"",""location"":""Nanjing"",""category"":""J200"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J200 Nanjing"",""promotionalName"":""J200 Nanjing"",""hostNation"":""China, P.R."",""hostNationCode"":""CHN"",""venue"":""Nanjing"",""startDate"":""2026-09-08T00:00:00"",""endDate"":""2026-09-12T00:00:00"",""tournamentKey"":""J-J200-CHN-2026-001"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j200-nanjing/chn/2026/j-j200-chn-2026-001/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J30-FRA-2026-006,J30 Bayonne,ITF J30 de l'Aviron Bayonnais,J30,France,FRA,Bayonne,Bayonne,2026-09-08,2026-09-13,08 Sep to 13 Sep 2026,Clay,C,Outdoor,https://www.itftennis.com/en/tournament/j30-bayonne/fra/2026/j-j30-fra-2026-006/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J30 Bayonne"",""dates"":""08 Sep to 13 Sep 2026"",""location"":""Bayonne"",""category"":""J30"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J30 Bayonne"",""promotionalName"":""ITF J30 de l'Aviron Bayonnais"",""hostNation"":""France"",""hostNationCode"":""FRA"",""venue"":""Bayonne"",""startDate"":""2026-09-08T00:00:00"",""endDate"":""2026-09-13T00:00:00"",""tournamentKey"":""J-J30-FRA-2026-006"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j30-bayonne/fra/2026/j-j30-fra-2026-006/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J30-DEN-2026-003,J30 Holte,J30 Holte,J30,Denmark,DEN,Holte,Holte,2026-09-08,2026-09-13,08 Sep to 13 Sep 2026,Clay,C,Outdoor,https://www.itftennis.com/en/tournament/j30-holte/den/2026/j-j30-den-2026-003/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J30 Holte"",""dates"":""08 Sep to 13 Sep 2026"",""location"":""Holte"",""category"":""J30"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J30 Holte"",""promotionalName"":""J30 Holte"",""hostNation"":""Denmark"",""hostNationCode"":""DEN"",""venue"":""Holte"",""startDate"":""2026-09-08T00:00:00"",""endDate"":""2026-09-13T00:00:00"",""tournamentKey"":""J-J30-DEN-2026-003"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j30-holte/den/2026/j-j30-den-2026-003/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J30-POL-2026-005,J30 Szczawno Zdrój,Szczawno Open 2026,J30,Poland,POL,Szczawno Zdrój,Szczawno Zdrój,2026-09-08,2026-09-12,08 Sep to 12 Sep 2026,Clay,C,Outdoor,https://www.itftennis.com/en/tournament/j30-szczawno-zdroj/pol/2026/j-j30-pol-2026-005/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J30 Szczawno Zdrój"",""dates"":""08 Sep to 12 Sep 2026"",""location"":""Szczawno Zdrój"",""category"":""J30"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J30 Szczawno Zdrój"",""promotionalName"":""Szczawno Open 2026"",""hostNation"":""Poland"",""hostNationCode"":""POL"",""venue"":""Szczawno Zdrój"",""startDate"":""2026-09-08T00:00:00"",""endDate"":""2026-09-12T00:00:00"",""tournamentKey"":""J-J30-POL-2026-005"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j30-szczawno-zdroj/pol/2026/j-j30-pol-2026-005/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J30-TPE-2026-003,J30 Taoyuan,National Central University International Junior Tennis Tournament,J30,Chinese Taipei,TPE,Taoyuan,Taoyuan,2026-09-08,2026-09-12,08 Sep to 12 Sep 2026,Hard,H,Outdoor,https://www.itftennis.com/en/tournament/j30-taoyuan/tpe/2026/j-j30-tpe-2026-003/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J30 Taoyuan"",""dates"":""08 Sep to 12 Sep 2026"",""location"":""Taoyuan"",""category"":""J30"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J30 Taoyuan"",""promotionalName"":""National Central University International Junior Tennis Tournament"",""hostNation"":""Chinese Taipei"",""hostNationCode"":""TPE"",""venue"":""Taoyuan"",""startDate"":""2026-09-08T00:00:00"",""endDate"":""2026-09-12T00:00:00"",""tournamentKey"":""J-J30-TPE-2026-003"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j30-taoyuan/tpe/2026/j-j30-tpe-2026-003/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J60-EGY-2026-006,J60 Cairo,EGY 15 Gezera Sporting ITF Junior,J60,Egypt,EGY,Cairo,Cairo,2026-09-08,2026-09-13,08 Sep to 13 Sep 2026,Clay,C,Outdoor,https://www.itftennis.com/en/tournament/j60-cairo/egy/2026/j-j60-egy-2026-006/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J60 Cairo"",""dates"":""08 Sep to 13 Sep 2026"",""location"":""Cairo"",""category"":""J60"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J60 Cairo"",""promotionalName"":""EGY 15 Gezera Sporting ITF Junior "",""hostNation"":""Egypt"",""hostNationCode"":""EGY"",""venue"":""Cairo"",""startDate"":""2026-09-08T00:00:00"",""endDate"":""2026-09-13T00:00:00"",""tournamentKey"":""J-J60-EGY-2026-006"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j60-cairo/egy/2026/j-j60-egy-2026-006/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
2026-09-07,2026-09-13,2026-09-05,2026-09-13,,J-J100-JPN-2026-001,J100 Kawaguchi,ITF Saitama Junior Tennis 2026 J100,J100,Japan,JPN,Kawaguchi,Kawaguchi,2026-09-09,2026-09-13,09 Sep to 13 Sep 2026,Hard,H,Outdoor,https://www.itftennis.com/en/tournament/j100-kawaguchi/jpn/2026/j-j100-jpn-2026-001/,,https://www.itftennis.com/tennis/api/TournamentApi/GetCalendar?circuitCode=JT&searchString=&skip=0&take=100&nationCodes=&zoneCodes=&dateFrom=2026-09-05&dateTo=2026-09-13&indoorOutdoor=&categories=&isOrderAscending=true&orderField=startDate&surfaceCodes=&singlesDrawFormat=,2026-09-08T16:11:57.825Z,"{""tournamentName"":""J100 Kawaguchi"",""dates"":""09 Sep to 13 Sep 2026"",""location"":""Kawaguchi"",""category"":""J100"",""prizeMoney"":"""",""liveLink"":"""",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""tourStatusCode"":null,""tourStatusDesc"":null,""indoorOrOutDoor"":""Outdoor"",""isRecognised"":false,""recognisedTournamentLink"":""/en/about-us/governance/tournament-recognition/home/"",""id"":0,""name"":""J100 Kawaguchi"",""promotionalName"":""ITF Saitama Junior Tennis 2026 J100"",""hostNation"":""Japan"",""hostNationCode"":""JPN"",""venue"":""Kawaguchi"",""startDate"":""2026-09-09T00:00:00"",""endDate"":""2026-09-13T00:00:00"",""tournamentKey"":""J-J100-JPN-2026-001"",""tennisCategoryCode"":""JT"",""tournamentLink"":""/en/tournament/j100-kawaguchi/jpn/2026/j-j100-jpn-2026-001/"",""hospitality"":null,""year"":2026,""liveStreamingUrl"":""""}"
