player_id,player_name,gender,country,birth_year,official_rank,live_rank,official_points,live_points,points_change_vs_official,detail_type,event_type,slot,source_type,tournament_name,category,round,start_date,points_raw,points_weighted,status,drop_info,raw
800672579,Tereza Hermanova,F,CZE,2009,54,56,967.25,967.25,0,BEST_COUNTING_RESULT,doubles,2,BASE,J500 Cairo,J500,WR,2026-04-06,375,93.75,,drop 2027-04-05,375 pts | BASE | J500 | WR | J500 Cairo | 2026-04-06 | drop 2027-04-05
800672579,Tereza Hermanova,F,CZE,2009,54,56,967.25,967.25,0,BEST_COUNTING_RESULT,doubles,3,BASE,J300 Villena,J300,WR,2026-03-16,225,56.25,,drop 2027-03-15,225 pts | BASE | J300 | WR | J300 Villena | 2026-03-16 | drop 2027-03-15
800672579,Tereza Hermanova,F,CZE,2009,54,56,967.25,967.25,0,BEST_COUNTING_RESULT,doubles,4,BASE,J300 Zapopan,J300,RU,2025-11-17,157,39.25,,drop 2026-11-16,157 pts | BASE | J300 | RU | J300 Zapopan | 2025-11-17 | drop 2026-11-16
800672579,Tereza Hermanova,F,CZE,2009,54,56,967.25,967.25,0,BEST_COUNTING_RESULT,doubles,5,BASE,J300 Astana,J300,RU,2025-09-08,157,39.25,,drop 2026-09-07,157 pts | BASE | J300 | RU | J300 Astana | 2025-09-08 | drop 2026-09-07
800672579,Tereza Hermanova,F,CZE,2009,54,56,967.25,967.25,0,BEST_COUNTING_RESULT,doubles,6,BASE,J200 Pilsen,J200,WR,2025-06-23,150,37.5,,drop 2026-06-22,150 pts | BASE | J200 | WR | J200 Pilsen | 2025-06-23 | drop 2026-06-22
800672579,Tereza Hermanova,F,CZE,2009,54,56,967.25,967.25,0,LIVE_WEEK_RESULT,doubles,,LIVE,Roland Garros Junior Championships,JGS,R32,2026-05-31,90,22.5,eliminated,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800672579"",""player_name"":""Tereza Hermanova"",""nationality"":""CZE"",""player_type_code"":""G"",""player_type_desc"":""Girls"",""event_type"":""doubles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""0"",""losses"":""1"",""highest_round_order"":""1"",""highest_round_name"":""1st Round"",""total_rounds_in_draw"":5,""calculated_round_label"":""R32"",""status"":""eliminated"",""live_points_raw"":90,""live_points_weighted"":22.5,""collected_at"":""2026-06-03T03:36:09.875Z""}"
800672579,Tereza Hermanova,F,CZE,2009,54,56,967.25,967.25,0,LIVE_WEEK_RESULT,singles,,LIVE,Roland Garros Junior Championships,JGS,R64,2026-05-31,30,30,eliminated,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800672579"",""player_name"":""Tereza Hermanova"",""nationality"":""CZE"",""player_type_code"":""G"",""player_type_desc"":""Girls"",""event_type"":""singles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""0"",""losses"":""1"",""highest_round_order"":""1"",""highest_round_name"":""1st Round"",""total_rounds_in_draw"":6,""calculated_round_label"":""R64"",""status"":""eliminated"",""live_points_raw"":30,""live_points_weighted"":30,""collected_at"":""2026-06-03T03:36:09.876Z""}"
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,singles,1,BASE,J500 Osaka,J500,SF,2025-09-22,250,250,,drop 2026-09-21,250 pts | BASE | J500 | SF | J500 Osaka | 2025-09-22 | drop 2026-09-21
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,singles,2,BASE,J300 Kuching,J300,QF,2026-04-07,100,100,,drop 2027-04-06,100 pts | BASE | J300 | QF | J300 Kuching | 2026-04-07 | drop 2027-04-06
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,singles,3,BASE,J300 Beijing,J300,QF,2025-09-16,100,100,,drop 2026-09-15,100 pts | BASE | J300 | QF | J300 Beijing | 2025-09-16 | drop 2026-09-15
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,singles,4,BASE,J100 Kuala Lumpur,J100,WR,2025-09-09,100,100,,drop 2026-09-08,100 pts | BASE | J100 | WR | J100 Kuala Lumpur | 2025-09-09 | drop 2026-09-08
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,singles,5,BASE,J100 Kuching,J100,WR,2025-09-02,100,100,,drop 2026-09-01,100 pts | BASE | J100 | WR | J100 Kuching | 2025-09-02 | drop 2026-09-01
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,singles,6,BASE,J300 Charleroi-Marcinelle,J300,R16,2026-05-25,60,60,,drop 2027-05-24,60 pts | BASE | J300 | R16 | J300 Charleroi-Marcinelle | 2026-05-25 | drop 2027-05-24
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,doubles,1,BASE,J300 Pune (Asia/Oceania Closed Regional Championships),J300,WR,2026-04-20,225,56.25,,drop 2027-04-19,225 pts | BASE | J300 | WR | J300 Pune (Asia/Oceania Closed Regional Championships) | 2026-04-20 | drop 2027-04-19
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,doubles,2,LIVE,Roland Garros Junior Championships,JGS,R16,2026-05-31,180,45,,drop,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31 | drop
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,doubles,3,BASE,J300 Kuching,J300,RU,2026-04-07,157,39.25,,drop 2027-04-06,157 pts | BASE | J300 | RU | J300 Kuching | 2026-04-07 | drop 2027-04-06
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,doubles,4,BASE,J200 Hong Kong,J200,WR,2025-09-30,150,37.5,,drop 2026-09-29,150 pts | BASE | J200 | WR | J200 Hong Kong | 2025-09-30 | drop 2026-09-29
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,doubles,5,BASE,J300 Wanju (Closed Asia Regional Championship),J300,SF,2025-10-06,105,26.25,,drop 2026-10-05,105 pts | BASE | J300 | SF | J300 Wanju (Closed Asia Regional Championship) | 2025-10-06 | drop 2026-10-05
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,BEST_COUNTING_RESULT,doubles,6,BASE,J300 Beijing,J300,SF,2025-09-16,105,26.25,,drop 2026-09-15,105 pts | BASE | J300 | SF | J300 Beijing | 2025-09-16 | drop 2026-09-15
800580909,Kunanan Pantaratorn,M,THA,2008,59,57,914.25,940.5,26.25,LIVE_WEEK_RESULT,doubles,,LIVE,Roland Garros Junior Championships,JGS,R16,2026-05-31,180,45,still_alive_or_champion,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800580909"",""player_name"":""Kunanan Pantaratorn"",""nationality"":""THA"",""player_type_code"":""B"",""player_type_desc"":""Boys"",""event_type"":""doubles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""1"",""losses"":""0"",""highest_round_order"":""2"",""highest_round_name"":""2nd Round"",""total_rounds_in_draw"":5,""calculated_round_label"":""R16"",""status"":""still_alive_or_champion"",""live_points_raw"":180,""live_points_weighted"":45,""collected_at"":""2026-06-03T03:36:09.875Z""}"
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,singles,1,BASE,J300 Lima,J300,RU,2026-02-09,210,210,,drop 2027-02-08,210 pts | BASE | J300 | RU | J300 Lima | 2026-02-09 | drop 2027-02-08
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,singles,2,BASE,J200 Asuncion,J200,WR,2026-03-30,200,200,,drop 2027-03-29,200 pts | BASE | J200 | WR | J200 Asuncion | 2026-03-30 | drop 2027-03-29
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,singles,3,BASE,J300 Tucson,J300,QF,2026-03-09,100,100,,drop 2027-03-08,100 pts | BASE | J300 | QF | J300 Tucson | 2026-03-09 | drop 2027-03-08
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,singles,4,BASE,J300 Salinas,J300,QF,2026-02-02,100,100,,drop 2027-02-01,100 pts | BASE | J300 | QF | J300 Salinas | 2026-02-02 | drop 2027-02-01
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,singles,5,BASE,J300 Barranquilla,J300,QF,2026-01-26,100,100,,drop 2027-01-25,100 pts | BASE | J300 | QF | J300 Barranquilla | 2026-01-26 | drop 2027-01-25
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,singles,6,BASE,J200 Corpus Christi,J200,SF,2025-09-29,100,100,,drop 2026-09-28,100 pts | BASE | J200 | SF | J200 Corpus Christi | 2025-09-29 | drop 2026-09-28
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,doubles,1,BASE,J300 Lima,J300,RU,2026-02-09,157,39.25,,drop 2027-02-08,157 pts | BASE | J300 | RU | J300 Lima | 2026-02-09 | drop 2027-02-08
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,doubles,2,BASE,J200 Asuncion,J200,WR,2026-03-30,150,37.5,,drop 2027-03-29,150 pts | BASE | J200 | WR | J200 Asuncion | 2026-03-30 | drop 2027-03-29
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,doubles,3,LIVE,Roland Garros Junior Championships,JGS,R32,2026-05-31,90,22.5,,drop,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31 | drop
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,doubles,4,BASE,J300 San Diego (North American Regional Championships),J300,QF,2026-03-16,75,18.75,,drop 2027-03-15,75 pts | BASE | J300 | QF | J300 San Diego (North American Regional Championships) | 2026-03-16 | drop 2027-03-15
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,doubles,5,BASE,J300 Salinas,J300,QF,2026-02-02,75,18.75,,drop 2027-02-01,75 pts | BASE | J300 | QF | J300 Salinas | 2026-02-02 | drop 2027-02-01
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,BEST_COUNTING_RESULT,doubles,6,BASE,J300 San Jose,J300,QF,2026-01-19,75,18.75,,drop 2027-01-18,75 pts | BASE | J300 | QF | J300 San Jose | 2026-01-19 | drop 2027-01-18
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,LIVE_WEEK_RESULT,doubles,,LIVE,Roland Garros Junior Championships,JGS,R32,2026-05-31,90,22.5,eliminated,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800709314"",""player_name"":""Lani Chang"",""nationality"":""USA"",""player_type_code"":""G"",""player_type_desc"":""Girls"",""event_type"":""doubles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""0"",""losses"":""1"",""highest_round_order"":""1"",""highest_round_name"":""1st Round"",""total_rounds_in_draw"":5,""calculated_round_label"":""R32"",""status"":""eliminated"",""live_points_raw"":90,""live_points_weighted"":22.5,""collected_at"":""2026-06-03T03:36:09.875Z""}"
800709314,Lani Chang,F,USA,2010,55,57,961.75,965.5,3.75,LIVE_WEEK_RESULT,singles,,LIVE,Roland Garros Junior Championships,JGS,R64,2026-05-31,30,30,eliminated,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800709314"",""player_name"":""Lani Chang"",""nationality"":""USA"",""player_type_code"":""G"",""player_type_desc"":""Girls"",""event_type"":""singles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""0"",""losses"":""1"",""highest_round_order"":""1"",""highest_round_name"":""1st Round"",""total_rounds_in_draw"":6,""calculated_round_label"":""R64"",""status"":""eliminated"",""live_points_raw"":30,""live_points_weighted"":30,""collected_at"":""2026-06-03T03:36:09.876Z""}"
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,singles,1,BASE,J200 Hong Kong,J200,WR,2025-09-30,200,200,,drop 2026-09-29,200 pts | BASE | J200 | WR | J200 Hong Kong | 2025-09-30 | drop 2026-09-29
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,singles,2,BASE,J300 Kuching,J300,SF,2026-04-07,140,140,,drop 2027-04-06,140 pts | BASE | J300 | SF | J300 Kuching | 2026-04-07 | drop 2027-04-06
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,singles,3,BASE,J300 Zapopan,J300,QF,2025-11-17,100,100,,drop 2026-11-16,100 pts | BASE | J300 | QF | J300 Zapopan | 2025-11-17 | drop 2026-11-16
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,singles,4,BASE,J200 Sydney,J200,SF,2025-08-26,100,100,,drop 2026-08-25,100 pts | BASE | J200 | SF | J200 Sydney | 2025-08-26 | drop 2026-08-25
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,singles,5,BASE,J100 Istanbul,J100,RU,2026-01-05,60,60,,drop 2027-01-04,60 pts | BASE | J100 | RU | J100 Istanbul | 2026-01-05 | drop 2027-01-04
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,singles,6,BASE,J200 Veracruz,J200,QF,2025-06-23,60,60,,drop 2026-06-22,60 pts | BASE | J200 | QF | J200 Veracruz | 2025-06-23 | drop 2026-06-22
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,doubles,1,BASE,J300 Nonthaburi,J300,WR,2026-03-02,225,56.25,,drop 2027-03-01,225 pts | BASE | J300 | WR | J300 Nonthaburi | 2026-03-02 | drop 2027-03-01
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,doubles,2,BASE,J300 Zapopan,J300,WR,2025-11-17,225,56.25,,drop 2026-11-16,225 pts | BASE | J300 | WR | J300 Zapopan | 2025-11-17 | drop 2026-11-16
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,doubles,3,LIVE,Roland Garros Junior Championships,JGS,R16,2026-05-31,180,45,,drop,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31 | drop
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,doubles,4,BASE,J300 Santa Croce Sull’Arno,J300,RU,2026-05-11,157,39.25,,drop 2027-05-10,157 pts | BASE | J300 | RU | J300 Santa Croce Sull’Arno | 2026-05-11 | drop 2027-05-10
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,doubles,5,BASE,J200 Villach,J200,WR,2026-04-27,150,37.5,,drop 2027-04-26,150 pts | BASE | J200 | WR | J200 Villach | 2026-04-27 | drop 2027-04-26
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,BEST_COUNTING_RESULT,doubles,6,BASE,Australian Open Junior Championships,JGS,R16,2026-01-24,135,33.75,,drop 2027-01-23,135 pts | BASE | JGS | R16 | Australian Open Junior Championships | 2026-01-24 | drop 2027-01-23
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,DROPPED_RESULT,singles,,DROPPED,J100 Guatemala,J100,SF,2025-06-02,36,36,confirmed_from_initial_breakdown,drop_date=2026-06-01; cutoff=2026-06-07; reason=drop_date_calculated_before_or_on_cutoff,"{""tournamentName"":""J100 Guatemala"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Guatemala"",""hostNationCode"":""GUA"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""SF"",""points"":36,""tournamentLink"":""/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/""}"
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,DROPPED_RESULT,doubles,,DROPPED,J100 Guatemala,J100,SF,2025-06-02,27,6.75,confirmed_from_initial_breakdown,drop_date=2026-06-01; cutoff=2026-06-07; reason=drop_date_calculated_before_or_on_cutoff,"{""tournamentName"":""J100 Guatemala"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Guatemala"",""hostNationCode"":""GUA"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""SF"",""points"":27,""tournamentLink"":""/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/""}"
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,LIVE_WEEK_RESULT,doubles,,LIVE,Roland Garros Junior Championships,JGS,R16,2026-05-31,180,45,still_alive_or_champion,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800626993"",""player_name"":""Mustafa Ege Sik"",""nationality"":""AUS"",""player_type_code"":""B"",""player_type_desc"":""Boys"",""event_type"":""doubles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""1"",""losses"":""0"",""highest_round_order"":""2"",""highest_round_name"":""2nd Round"",""total_rounds_in_draw"":5,""calculated_round_label"":""R16"",""status"":""still_alive_or_champion"",""live_points_raw"":180,""live_points_weighted"":45,""collected_at"":""2026-06-03T03:36:09.875Z""}"
800626993,Mustafa Ege Sik,M,AUS,2009,60,58,911,928,17,LIVE_WEEK_RESULT,singles,,LIVE,Roland Garros Junior Championships,JGS,R64,2026-05-31,30,30,eliminated,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800626993"",""player_name"":""Mustafa Ege Sik"",""nationality"":""AUS"",""player_type_code"":""B"",""player_type_desc"":""Boys"",""event_type"":""singles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""0"",""losses"":""1"",""highest_round_order"":""1"",""highest_round_name"":""1st Round"",""total_rounds_in_draw"":6,""calculated_round_label"":""R64"",""status"":""eliminated"",""live_points_raw"":30,""live_points_weighted"":30,""collected_at"":""2026-06-03T03:36:09.876Z""}"
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,singles,1,BASE,J200 Santa Cruz,J200,WR,2025-11-03,200,200,,drop 2026-11-02,200 pts | BASE | J200 | WR | J200 Santa Cruz | 2025-11-03 | drop 2026-11-02
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,singles,2,BASE,Australian Open Junior Championships,JGS,R16,2026-01-24,180,180,,drop 2027-01-23,180 pts | BASE | JGS | R16 | Australian Open Junior Championships | 2026-01-24 | drop 2027-01-23
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,singles,3,BASE,J200 La Paz,J200,RU,2025-11-10,140,140,,drop 2026-11-09,140 pts | BASE | J200 | RU | J200 La Paz | 2025-11-10 | drop 2026-11-09
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,singles,4,BASE,J100 Metepec,J100,WR,2025-09-29,100,100,,drop 2026-09-28,100 pts | BASE | J100 | WR | J100 Metepec | 2025-09-29 | drop 2026-09-28
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,singles,5,BASE,J100 Metepec,J100,WR,2025-09-22,100,100,,drop 2026-09-21,100 pts | BASE | J100 | WR | J100 Metepec | 2025-09-22 | drop 2026-09-21
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,singles,6,BASE,J100 Salinas,J100,WR,2025-06-23,100,100,,drop 2026-06-22,100 pts | BASE | J100 | WR | J100 Salinas | 2025-06-23 | drop 2026-06-22
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,doubles,1,BASE,J200 Punta Cana,J200,RU,2026-02-09,105,26.25,,drop 2027-02-08,105 pts | BASE | J200 | RU | J200 Punta Cana | 2026-02-09 | drop 2027-02-08
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,doubles,2,BASE,J200 La Paz,J200,RU,2025-11-10,105,26.25,,drop 2026-11-09,105 pts | BASE | J200 | RU | J200 La Paz | 2025-11-10 | drop 2026-11-09
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,doubles,3,LIVE,Roland Garros Junior Championships,JGS,R32,2026-05-31,90,22.5,,drop,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31 | drop
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,doubles,4,BASE,J200 Punta Cana,J200,SF,2026-02-16,75,18.75,,drop 2027-02-15,75 pts | BASE | J200 | SF | J200 Punta Cana | 2026-02-16 | drop 2027-02-15
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,doubles,5,BASE,J200 Santa Cruz,J200,SF,2025-11-03,75,18.75,,drop 2026-11-02,75 pts | BASE | J200 | SF | J200 Santa Cruz | 2025-11-03 | drop 2026-11-02
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,BEST_COUNTING_RESULT,doubles,6,BASE,J100 Metepec,J100,WR,2025-09-29,75,18.75,,drop 2026-09-28,75 pts | BASE | J100 | WR | J100 Metepec | 2025-09-29 | drop 2026-09-28
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,LIVE_WEEK_RESULT,doubles,,LIVE,Roland Garros Junior Championships,JGS,R32,2026-05-31,90,22.5,eliminated,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800705172"",""player_name"":""Sofiia Bielinska"",""nationality"":""UKR"",""player_type_code"":""G"",""player_type_desc"":""Girls"",""event_type"":""doubles"",""event_classification"":""main_draw"",""matches_played"":""1"",""wins"":""0"",""losses"":""1"",""highest_round_order"":""1"",""highest_round_name"":""1st Round"",""total_rounds_in_draw"":5,""calculated_round_label"":""R32"",""status"":""eliminated"",""live_points_raw"":90,""live_points_weighted"":22.5,""collected_at"":""2026-06-03T03:36:09.875Z""}"
800705172,Sofiia Bielinska,F,UKR,2011,59,58,947.5,951.25,3.75,LIVE_WEEK_RESULT,singles,,LIVE,Roland Garros Junior Championships,JGS,R32,2026-05-31,90,90,eliminated,,"{""tournament_key"":""J-JGS-FRA-2026-001"",""tournament_name"":""Roland Garros Junior Championships"",""category"":""JGS"",""start_date"":""2026-05-31"",""end_date"":""2026-06-06"",""player_id"":""800705172"",""player_name"":""Sofiia Bielinska"",""nationality"":""UKR"",""player_type_code"":""G"",""player_type_desc"":""Girls"",""event_type"":""singles"",""event_classification"":""main_draw"",""matches_played"":""2"",""wins"":""1"",""losses"":""1"",""highest_round_order"":""2"",""highest_round_name"":""2nd Round"",""total_rounds_in_draw"":6,""calculated_round_label"":""R32"",""status"":""eliminated"",""live_points_raw"":90,""live_points_weighted"":90,""collected_at"":""2026-06-03T03:36:09.876Z""}"
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,singles,1,BASE,J300 Charleroi-Marcinelle,J300,RU,2026-05-25,210,210,,drop 2027-05-24,210 pts | BASE | J300 | RU | J300 Charleroi-Marcinelle | 2026-05-25 | drop 2027-05-24
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,singles,2,BASE,J500 Fort Lauderdale,J500,QF,2025-12-08,150,150,,drop 2026-12-07,150 pts | BASE | J500 | QF | J500 Fort Lauderdale | 2025-12-08 | drop 2026-12-07
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,singles,3,BASE,J300 Plovdiv,J300,QF,2026-04-28,100,100,,drop 2027-04-27,100 pts | BASE | J300 | QF | J300 Plovdiv | 2026-04-28 | drop 2027-04-27
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,singles,4,BASE,J200 Piestany,J200,SF,2026-04-14,100,100,,drop 2027-04-13,100 pts | BASE | J200 | SF | J200 Piestany | 2026-04-14 | drop 2027-04-13
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,singles,5,BASE,J300 Repentigny,J300,QF,2025-08-24,100,100,,drop 2026-08-23,100 pts | BASE | J300 | QF | J300 Repentigny | 2025-08-24 | drop 2026-08-23
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,singles,6,BASE,J500 Gaspar,J500,R16,2026-03-16,90,90,,drop 2027-03-15,90 pts | BASE | J500 | R16 | J500 Gaspar | 2026-03-16 | drop 2027-03-15
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,doubles,1,BASE,J300 Plovdiv,J300,WR,2026-04-28,225,56.25,,drop 2027-04-27,225 pts | BASE | J300 | WR | J300 Plovdiv | 2026-04-28 | drop 2027-04-27
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,doubles,2,BASE,J200 Piestany,J200,WR,2026-04-14,150,37.5,,drop 2027-04-13,150 pts | BASE | J200 | WR | J200 Piestany | 2026-04-14 | drop 2027-04-13
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,doubles,3,BASE,J200 Monterrey,J200,WR,2025-06-30,150,37.5,,drop 2026-06-29,150 pts | BASE | J200 | WR | J200 Monterrey | 2025-06-30 | drop 2026-06-29
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,doubles,4,BASE,J500 Gaspar,J500,QF,2026-03-16,112,28,,drop 2027-03-15,112 pts | BASE | J500 | QF | J500 Gaspar | 2026-03-16 | drop 2027-03-15
800703935,Anita Tu,F,USA,2009,60,59,946.75,946.75,0,BEST_COUNTING_RESULT,doubles,5,BASE,J300 Charleroi-Marcinelle,J300,QF,2026-05-25,75,18.75,,drop 2027-05-24,75 pts | BASE | J300 | QF | J300 Charleroi-Marcinelle | 2026-05-25 | drop 2027-05-24
